Intérprete,Código,Título
Tom Walker,71799,Leave A Light On
Tommy James,4621,Crimson And Clover
Tommy James And The Shondells,71800,I Think We'Re Alone Now
Tommy James E The Shondells,71801,Crimson And Clover
Tommy James E The Shondells,71802,Crystal Blue Persuasion
Tommy James E The Shondells,71803,Draggin' The Line
Tommy James E The Shondells,71805,Mony Mony
Tommy Roe,71806,Dizzy
Tommy Roe,71807,Sheila
Tone Loc,71808,Funky Cold Medina
Tone Loc,71809,Wild Thing
Tones And I,20014,Dance Monkey
Toni Basil,71810,Mickey
Toni Braxton,64752,Best Friend
Toni Braxton,64754,Gimme Some
Toni Braxton,64755,He Wasn'T Man Enough
Toni Braxton,64756,How Many Ways
Toni Braxton,64757,I Belong To You
Toni Braxton,64759,I Love Me Some Him
Toni Braxton,64760,I'M Still Breathing
Toni Braxton,64761,Just Be A Man About It
Toni Braxton,64762,Let It Flow
Toni Braxton,64763,Love Shoulda Brought You Home
Toni Braxton,64764,Seven Whole Days
Toni Braxton,64767,You Mean The World To Me
Toni Braxton,64768,You'Re Making Me High
Toni Braxton,71811,Hit The Freeway
Toni Braxton,4715,How Could An Angel Break My Heart
Toni Braxton,4794,Unbreak My Heart
Toni Braxton,4844,Spanish Guitar
Toni Braxton,19566,Breathe Again
Toni Braxton,19655,I Don'T Want To
Toni Braxton,19871,Another Sad Love Song
TONI BRAXTON,97835,ANOTHER SAD LEVOSONG
TONI BRAXTON,97836,BREATH AGAIN
TONI BRAXTON,97837,HOW COULD NA ANGEK BREAK MY HEART
TONI BRAXTON,97838,UMBREAK MY HEART
Toni Braxton E Kenny G,64751,How Could An Angel Break My Heart
Toni Gonzaga,73572,Catch Me I'M Falling
Tonosama Kings,18267,Namida No Misao
Tontonmi,5343,Chodegua Bushi
Tontonmi,5423,Mitubuni
Tontonmi,5472,Tai Ga Naka
Tontonmi,5475,Tinsagunu Hana
Tony Bennet,4717,I Left My Heart In San Francisco
Tony Bennett,64769,All Of You
Tony Bennett,64770,Days Of Wine And Roses
Tony Bennett,64771,Laura
Tony Bennett,64772,My Foolish Heart
Tony Bennett,64773,Strangers In Paradise
Tony Bennett,71813,Blue Moon
Tony Bennett,71814,I Left My Heart In San Francisco
Tony Bennett,9059,Stella By Starlight
Tony Dallara,4532,La Novia
Tony Joe White,71815,Polk Salad Annie
Tony Orlando,71817,Little Drummer Boy
Tony Orlando,4611,Tie A Yellow Ribbon 'Round The Old Oak Tree
Tony Orlando (E Dawn),71816,Tie A Yellow Ribbon 'Round The Ole Oak Tree
Tony Orlando E Dawn,64774,Candida
Tony Orlando E Dawn,64775,Knock Three Times
Tony Orlando E Dawn,64776,Tie A Yellow Ribbon 'Round The Old Oak Tree
Tony Orlando-Dawn,9263,Knock Three Times
Toploader,9021,Dancing In The Moonlight
TOPLOADER,97839,ACHILLES HEEL
TOPLOADER,97840,DANCING IN THE MOONLIGHT
TOPLOADER,97841,JUST HOLD ON
TOPLOADER,97842,ONLYB FOR A WHILE
TOPLOADER,97843,TIME OF MY LIFE
Toquinho,7012,Comme Facette Mammeta
Tori Amos,2563,Crucify
Tori Kelly,71818,Nobody Love
Toshi Ito And Happy E Blue,5121,Hoshifuru Matikado
Toshi Ito And Happy E Blue,5185,Watashi Inotte Masu
Toshi Ito And Happy E Blue,5190,Yoseba Iinoni
Toto,64777,I'Ll Be Over You
Toto,71819,Lea
Toto,9122,I'Ll Be Over You
Toto,9202,Africa
Toto,19850,Rosanna
Toto,20398,LEA
TOTO,97844,HOLD THE LINE
TOY DOLLS,97845,NELLIE THE ELEPHANT
Trace Adkins,71820,Don'T Lie
Trace Adkins,71821,Every Light In The House Is On
Trace Adkins,71822,Hot Mama
Trace Adkins,71823,Just Fishin'
Trace Adkins,71824,Lonely Won'T Leave Me Alone
Trace Adkins,71825,Rough E Ready
Trace Adkins,71826,Swing
Trace Adkins,71827,The Rest Of Mine
Tracy Byrd,71828,4 To 1 In Atlanta
Tracy Byrd,71829,Don'T Love Make A Diamond Shine
Tracy Byrd,71830,Don'T Take Her She'S All I'Ve Got
Tracy Byrd,71831,How'D I Wind Up In Jamaica
Tracy Byrd,71832,I'M From The Country
Tracy Byrd,71833,Just Let Me Be In Love
Tracy Byrd,71834,Lately (Been Dreamin' 'Bout Babies)
Tracy Byrd,71835,Lifestyles Of The Not So Rich And Famous
Tracy Byrd,71836,"On Again, Off Again"
Tracy Byrd,71837,Someone To Give My Love To
Tracy Byrd,71838,Ten Rounds With Jose Cuervo
Tracy Byrd,71839,The First Step
Tracy Byrd,71840,The Keeper Of The Stars
Tracy Byrd,71841,Walking To Jerusalem
Tracy Byrd,71842,Why Don'T That Telephone Ring
Tracy Byrd E Mark Chesnutt,71843,A Good Way To Get On My Bad Side
Tracy Chapman,4813,Baby Can I Hold You
Tracy Chapman,19248,Fast Car
Tracy Lawrence,64780,Alibis
Tracy Lawrence,71845,"Better Man, Better Off"
Tracy Lawrence,71846,Find Out Who Your Friends Are
Tracy Lawrence,71847,Lie
Tracy Lawrence,71848,Life Don'T Have To Be So Hard
Tracy Lawrence,71849,Texas Tornado
Tracy Lawrence,71850,The Coast Is Clear
Tracy Lawrence,71851,Today'S Lonely Fool
Tracy Lawrence,71852,Unforgiven
Traditional,64781,Happy Birthday To You
Traditional,71854,Cockles And Mussels (St. Patrick'S Day Songs)
Traditional,71855,Danny Boy (St. Patrick'S Day Songs)
Traditional,71856,I'Ll Take You Home Again Kathleen (St. Patrick'S Day Songs)
Traditional,71857,I'Ll Tell Me Ma (St. Patrick'S Day Songs)
Traditional,71858,My Wild Irish Rose (St. Patrick'S Day Songs)
Traditional,71859,Take Me Out To The Ballgame
Traditional,71860,The Mountains Of Mourne (St. Patrick'S Day Songs)
Traditional,71861,The Rose Of Tralee (St. Patrick'S Day Songs)
Traditional,71862,The Wild Rover (St. Patrick'S Day Songs)
Traditional,71863,Too Ra Loo Ra Loo Ra (An Irish Lullaby) (St. Patrick'S Day Songs)
Traditional,71864,When Irish Eyes Are Smiling (St. Patrick'S Day Songs)
Traditional,73573,Un Bel Di Vedremo In The Style Of
TRADITIONAL,97846,OH SUZANNAH
Traditional   Standards,71853,"Bill Bailey, Won'T You Please Come Home"
Traditional Christmas,71865,Happy Holidays   Holiday Season
Traditional Christmas,71866,Silver Bells
Traditional Christmas,71867,We Three Kings
Traditional Christmas Songs,71868,Angels We Have Heard On High
Traditional Christmas Songs,71869,Auld Lang Syne (Sing Together Christmas)
Traditional Christmas Songs,71870,Away In A Manger (Christmas Sing-N-Gram)
Traditional Christmas Songs,71871,Away In A Manger (Sing Together Christmas)
Traditional Christmas Songs,71872,Away In A Manger
Traditional Christmas Songs,71873,Blue Christmas (Sing-N-Gram)
Traditional Christmas Songs,71874,Changing The Image
Traditional Christmas Songs,71875,Count Your Blessings Instead Of Sheep
Traditional Christmas Songs,71876,Deck The Halls (Sing Together Christmas)
Traditional Christmas Songs,71877,Do You Hear What I Hear
Traditional Christmas Songs,71878,Go Tell It On The Mountain (Sing Together Christmas)
Traditional Christmas Songs,71879,Go Tell It On The Mountain (Sing-N-Gram
Traditional Christmas Songs,71880,He Loves Me
Traditional Christmas Songs,71881,I'Ve Got A Feeling
Traditional Christmas Songs,71882,Into His Presence
Traditional Christmas Songs,71883,It Came Upon A Midnight Clear (Sing Together Christmas)
Traditional Christmas Songs,71884,It Came Upon A Midnight Clear (Sing-N-Gram)
Traditional Christmas Songs,71885,Jingle Bells (Sing Together Christmas)
Traditional Christmas Songs,71886,Jingle Bells (Sing-N-Gram)
Traditional Christmas Songs,71887,Joy To The World (Sing Together Christmas)
Traditional Christmas Songs,71888,Joy To The World (Sing-N-Gram)
Traditional Christmas Songs,71889,Joy To The World
Traditional Christmas Songs,71890,Merry Christmas Darling (Sing-N-Gram)
Traditional Christmas Songs,71891,O' Christmas Tree (Sing Together Christmas)
Traditional Christmas Songs,71892,O' Christmas Tree (Sing-N-Gram)
Traditional Christmas Songs,71893,O' Holy Night (Sing Together Christmas)
Traditional Christmas Songs,71894,O' Holy Night
Traditional Christmas Songs,71895,Please Come Home For Christmas (Sing-N-Gram)
Traditional Christmas Songs,71896,Silent Night (Sing Together Christmas)
Traditional Christmas Songs,71897,Silent Night (Sing-N-Gram)
Traditional Christmas Songs,71898,Silent Night
Traditional Christmas Songs,71899,The First Noel (Sing Together Christmas)
Traditional Christmas Songs,71900,The First Noel (Sing-N-Gram)
Traditional Christmas Songs,71901,We Need A Little Christmas
Traditional Christmas Songs,71902,We Wish You A Merry Christmas
Traditional Christmas Songs,71903,Where Would I Be
Traditional Gospel,71904,Do Lord
Traditional Gospel,71905,Go Tell It On The Mountain
Traditional Gospel,71906,I Saw The Light
Traditional Gospel,71907,Just A Closer Walk With Thee
Traditional Gospel,71908,Just Over In The Gloryland
Traditional Gospel,71909,Little Rosewood Casket
Traditional Gospel,71910,Rock Of Ages
Traditional Gospel,71911,Standing In The Need Of Prayer
Traditional Gospel,71912,Sweet Hour Of Prayer
Traditional Gospel,71913,"Swing Low, Sweet Chariot"
Traditional Gospel,71914,The Church In The Wildwood
Traditional Gospel,71915,What A Friend We Have In Jesus
Traditional Gospel,71916,When I Lay My Burden Down
Traditional Gospel,71917,When The Roll Is Called Up Yonder
Traditional Gospel,71918,Will The Circle Be Unbroken
Traditional Irish,71919,Whiskey In The Jar
Traditional Irish Song,71920,Cockles And Mussels
Traditional Irish Song,71921,Danny Boy
Traditional Irish Song,71922,I'Ll Take You Home Again Kathleen
Traditional Irish Song,71923,My Wild Irish Rose
Traditional Irish Song,71924,When Irish Eyes Are Smiling
Train,71925,Calling All Angels
Train,71927,Meet Virginia
Train,4885,Drops Of Jupiter (Tell Me)
Train,19336,"Hey, Soul Sister"
TRAMMPS,97847,DISCO INFERNO
Tranzas,8490,Un Nuevo Amor
Traveling Wilburys,64783,Handle With Care
"Traveling Wilburys, The",64784,End Of The Line
Travie Mccoy Feat.Bruno Mars,2583,Billionaire
Travis Tritt,71928,Can I Trust You With My Heart
Travis Tritt,71929,Country Club
Travis Tritt,71930,Drift Off To Dream
Travis Tritt,71931,Foolish Pride
Travis Tritt,71932,Help Me Hold On
Travis Tritt,71933,Here'S A Quarter (Call Someone Who Cares)
Travis Tritt,71934,I See Me
Travis Tritt,71935,It'S A Great Day To Be Alive
Travis Tritt,71936,Lord Have Mercy On The Working Man
Travis Tritt,71937,Move It On Over
Travis Tritt,71938,No More Looking Over My Shoulder
Travis Tritt,71939,Nothing Short Of Dying
Travis Tritt,71940,Tell Me I Was Dreaming
Travis Tritt,71941,Ten Feet Tall And Bulletproof
Travis Tritt,9091,Anymore
"Tremeloes, The",64785,Silence Is Golden
Trent Summar E The New Row Mob,71942,It Never Rains In Southern California
Trent Willmon,71943,Beer Man
Trini Lopez,64786,Guantanamera
Trini Triggs,71944,Horse To Mexico
Trio,19167,Da Da Da
Trisha Yearwood,71946,Believe Me Baby (I Lied)
Trisha Yearwood,71947,Everybody Knows
Trisha Yearwood,71948,Georgia Rain
Trisha Yearwood,71949,How Do I Live
Trisha Yearwood,71950,I Need You
Trisha Yearwood,71951,I Wanna Go Too Far
Trisha Yearwood,71952,It Wasn'T His Child
Trisha Yearwood,71953,Powerful Thing
Trisha Yearwood,71954,Santa Clais Back In Town
Trisha Yearwood,71955,The Song Remembers When
Trisha Yearwood,71956,There Goes My Baby
Trisha Yearwood,71957,Thinkin' About You
Trisha Yearwood,71958,Where Your Road Leads
Trisha Yearwood,71959,Xxx'S And Ooo'S
Trisha Yearwood,71960,You Say You Will
Trisha Yearwood (W  Don Henley),71945,Walkaway Joe
Trisha Yearwood E Aaron Neville,71961,I Fall To Pieces
Truevibe,71962,"Jump, Jump, Jump"
Tsumura Ken,5466,Shan-Hai Gaeri No Riru
Tsutsume Kyouhei,5054,Gin Gira Ginni Sarigenaku
Tsuyama Yoko E Ohki Hideo,5170,Shinjuku Sodati
Tube,2052,Kimi To Nara
Tube,5101,Aa Natsu Yassumi
Tube,5259,Shonan My Love
Tube,5334,Because I Love You
Tube,5432,Natsu O Dakishimete
Tube,5433,Natsu O Mati Kirenakute
Tube,5735,Kitto Dokokade
Tube,18350,Remember Me
Tube,18616,Garasu No Memories
Turf,8522,Loco Un Poco
Turf,8707,Chicas Malas
Turtles (The),4579,Happy Together
Twenty One Pilots,64788,Heathens
Twenty One Pilots,64789,Ride
Twenty One Pilots,20307,STRESSED OUT
Twisted Sister,71963,We'Re Not Gonna Take It
Twisted Sister,19920,Were Not Gonna Take It
Ty England,71964,All Of The Above
Ty England,71965,Irresistible You
Ty Herndon,71966,A Man Holdin' On
Ty Herndon,71967,Heather'S Wall
Ty Herndon,71968,It Must Be Love
Ty Herndon,71969,Loved Too Much
Ty Herndon,71970,She Wants To Be Wanted Again
Ty Herndon,71971,Steam
Tyler Dean,71972,Built For Bluejeans
Tyler Dickerson,71973,Tell Your Sister I'M Single
Tyler England,71974,I Drove Her To Dallas
Tyler Farr,71975,A Guy Walks Into A Bar
Tyler Farr,71976,Raised To Pray
Tyler Farr,71977,Redneck Crazy
Tyler Farr,71978,Withdrawls
Tyrese,71979,How You Gonna Act Like That
Tyuripu,5136,Kokoro No Tabi
U.S.A. For Africa,4798,We Are The World
U2,64791,All Along The Watchtower
U2,64792,All Because Of You
U2,64793,All I Want Is You
U2,64795,Bad
U2,64797,City Of Blinding Lights
U2,64799,Discotheque
U2,64800,Electrical Storm
U2,64802,Even Better Than The Real Thing
U2,64803,Fly
U2,64804,Get On Your Boots
U2,64805,Ground Beneath Her Feet
U2,64806,"Hands That Built America, The"
U2,64807,Helter Skelter
U2,64808,"Hold Me, Thrill Me, Kiss Me, Kill Me"
U2,64810,I Will Follow
U2,64811,In A Little While
U2,64812,In Gods Country
U2,64813,Last Night On Earth
U2,64814,Lemon
U2,64815,Magnificent
U2,64816,Make It On Your Own
U2,64817,Mothers Of The Disappeared
U2,64818,Mysterious Ways
U2,64822,Sometimes You Can'T Make It On Your Own
U2,64823,Staring At The Sun
U2,64827,Sweetest Thing
U2,64828,The Fly
U2,64829,"Unforgettable Fire, The"
U2,64830,Until The End Of The World
U2,64831,Vertigo
U2,64832,Walk On
U2,64834,Who'S Gonna Ride Your Wild Horses
U2,64835,Window In The Skies
U2,4749,One
U2,4777,Sunday Bloody Sunday
U2,4804,With Or Without You
U2,4886,Elevation (Tomb Raider Mix)
U2,4954,Pride (In The Name Of Love)
U2,5948,New Year'S Day
U2,9120,I Still Haven'T Found What I'M Looking For
U2,9164,Running To Stand Still
U2,19599,Where The Streets Have No Name
U2,19605,Beautiful Day
U2,19641,Angel Of Harlem
U2,19714,Stuck In A Moment You Can'T Get Out Of
U2,19750,"Stay (Faraway, So Close)"
U2,19814,Desire
U2,20080,Walk On
U2,20235,MYSTERIOUS WAYS
U2,20469,SWEETEST THING
U2,20480,YOUR SONG SAVED MY LIFE
U2,97848,ANGEL OF HARLEN
U2,97849,BEAUIFUL DAY
U2,97850,DESIRE
U2,97851,ELEVATION
U2,97852,HOLD ME KISS ME KILL ME
U2,97853,I STILL HAVEN'T FOUND WHAT I'M LOOKING
U2,97854,NEW YEARS DAY
U2,97855,ONE
U2,97856,PRIDE
U2,97857,STSY FOREVER CLOSE
U2,97858,STUCK IN A MOMENT WITH YOU
U2,97859,SUNDY BLOODY SUNDAY
U2,97860,THE FLY
U2,97861,THE SWEETEST THING
U2,97862,THRILL ME KISS ME KILL ME
U2,97863,WHEN LOVES COME TO TOWN
U2,97864,WHERE THE SWEETEST HAVE NO NAME
U2,97865,WITH OR WITHOUT YOU
U2 - Luciano Pavarotti,20445,MISS SARAJEVO
"U2 E Mccartney, Paul",64790,Sgt. Pepper'S Lonely Heart'S Club Band
Ub40,71980,Red Red Wine
UB40,20129,RED RED WINE
Uchida Yuki,2116,Shiawase Ni Naritai
Uchiyamada Hiroshi E Cool Five,2163,Awazu Ni Aishite
Uchiyamada Hiroshi E Cool Five,5024,Naka No Shima Blues
Ueda Massaki,5126,Kanashi Iroyane
Uehara Bin,2299,Ruten
Uemura Kana,18370,Hikari To Kage
Uesugi Kaori,18621,Hiuchi Nada
Ugly Kid Joe,19572,Everything About You
Ugly Kid Joe,20405,CATS IN THE CRADLE
Ulfuls,2066,Banzai ~ Suki De Yokatta
Ulises Butrón,8036,El Amor Es Mas Fuerte
Ultimate Disco,73471,Lets All Chants
Ultravox,64837,Dancing With Tears In My Eyes
UNCLE CRACKER,97866,FOLLOW ME
Uncle Kracker,4891,Follow Me
Urakami Yuriko,5203,Koi Bune
Urban Christmas,71981,Have Yourself A Merry Little Christmas
Urban Christmas,71982,Let It Snow
Urge Overkill,20352,GIRL YOU ?LL BE A WOMAN SOON
Usa For Africa,64838,We Are The World
Usher,64839,More
Usher,71983,Omg
Usher,71984,Papers
Usher,71985,U Don'T Have To Call
Usher,19309,Scream
Utada Hikaru,2131,Flavor Of Life
Utada Hikaru,5353,First Love
Utada Hikaru,5680,Can You Keep A Secret
Utada Hikaru,5686,Deep River
Utada Hikaru,5691,Eternally
Utada Hikaru,5693,Final Distance
Utada Hikaru,5793,Sakura Drops
Utada Hikaru,5835,Wait And See
Utada Hikaru,18327,Beautiful World
Utada Hikaru,18367,Goodbye Happiness
Utada Hikaru,18591,Prisoner Of Love
Utagawa Fumiko,18528,Jinsei Sanbonjime
Utsumi Miyuki,18318,Yopparacchatta
Valeria Linch,8205,Amame En Camara Lenta
Valeria Lynch,8354,Mentira
Valeria Lynch,8563,La Extraña Dama
Vamps E Demi Lovato,64840,Somebody To You
Van Halen,2513,Can'T Stop Loving You
Van Halen,4926,Jump
Van Halen,5895,Dreams
VAN HALEN,97867,JUMP
Van Morrison,64841,Gloria
Van Morrison,64842,Someone Like You
Van Zandt,71986,That Scares Me
Vanessa Anne Hudgens,9993,What I'Ve Been Looking For
Vanessa Carlton,71987,White Houses
Vanessa Carlton,19082,A Thousand Miles
Vanessa Hudgens,2548,Say Ok
Vanessa Paradis M,73574,La Seine
Vanessa Williams,71988,Running Back To You
Vanessa Williams,71989,The Sweetest Day
Vanessa Williams,9166,Save The Best For Last
Vanilla Ice,71990,Ice Ice Baby
Vanity Fare,64845,Early In The Morning
Vanity Fare,71991,Hitchin' A Ride
Varioartists,71992,Christmas - You'Re A Mean One Mr. Grinch
Various,64846,Amazing Grace
Vaya Con Dios,19890,Whats A Woman
Velvet Revolver,64847,Fall To Pieces
Velvet Revolver,64848,Slither
Vengaboys,19689,"Boom, Boom, Boom, Boom"
Vengaboys,20106,SHALALA LALA
VENGABOYS,97868,BOOM BOOMM
VENGABOYS,97869,CHEEKA BOW BOW
VENGABOYS,97870,FOREVER AS ONE
VENGABOYS,97871,KISS ( WHEN THE SUN DON'T SHINE )
VENGABOYS,97872,SHA LA LA LA
VENGABOYS,97873,UNCLE JOHN JAMAICA
VENGABOYS,97874,WE LIKE TO PARTY
Venus,64849,Shocking Blue
Vern Gosdin,64850,Do You Believe Me Now
Vern Gosdin,64851,That Just About Does It
Vern Gosdin,71993,Chiseled In Stone
Vern Gosdin,71994,I Can Tell By The Way You Dance
Vern Gosdin,71995,If You'Re Gonna Do Me Wrong (Do It Right)
Vern Gosdin,71996,Is It Raining At Your House
Vern Gosdin,71997,Right In The Wrong Direction
Vern Gosdin,71998,The Garden
Verve (The),19454,Bitter Sweet Symphony
Verve The,19987,Lucky Man
Vicentico,8749,Culpable
Vicentico,8841,Los Caminos De La Vida
Vicki Carr,64853,I'Ll Wait For You
Victor Heredia,8642,El Viejo Matias
Victor Heredia,8797,El Misterioso Dragon
Victor Heredia,8801,Informe De La Situacion
Victor Heredia,8885,Niños De Plastico
Víctor Heredia,8321,Dulce Daniela
Víctor Heredia,8483,Sobreviviendo
Víctor Heredia,8536,Todavia Cantamos
Víctor Heredia,8616,Razon De Vivir
Víctor Heredia,8701,Ahora Coraje
Víctor Heredia,8742,Aquellos Soldaditos De Plomo
Víctor Jara,8426,Duerme Negrito
Victoria Justice,73420,Make It Shine
Viejas Locas,8350,Me Gustas Mucho
Viejas Locas,8734,Todo Sigue Igual
VILAGE PEOPLE,97875,CAN'T STOP THE MUSIC
VILAGE PEOPLE,97876,MACHO MAN
Village People,64854,Can'T Stop The Music
Village People,64855,In The Navy
Village People,9043,Macho Man
Vilma Palma E Vampiros,8240,La Pachanga
Vince Gill,71999,Don'T Come Crying To Me
Vince Gill,72000,Don'T Let Our Love Start Slippin' Away
Vince Gill,72001,If You Ever Have Forever In Mind
Vince Gill,72002,Look At Us
Vince Gill,72003,Loving You Makes Me A Better Man
