Intérprete,Código,Título
Trio Nordestino,16887,PROCURANDO TU
Trio Nordestino - Alcione,15948,O Neném
Trio Parada Dura,54399,A Filha Da Vizinha
Trio Parada Dura,54401,Astro Rei
Trio Parada Dura,54402,Avião Das Nove
Trio Parada Dura,54403,Barco De Papel
Trio Parada Dura,54404,Beco Sem Saida
Trio Parada Dura,54405,Bicho Bão E Mulher
Trio Parada Dura,54407,Bobeou A Gente Pimba
Trio Parada Dura,54408,Castelo De Amor
Trio Parada Dura,54409,Chuva De Mulher
Trio Parada Dura,54410,Dei Um Cheiro Na Vizinha
Trio Parada Dura,54411,Endereço Da Felicidade
Trio Parada Dura,54412,Espinho Na Cama
Trio Parada Dura,54413,Estrada Colorida
Trio Parada Dura,54414,Eu Quero Sim
Trio Parada Dura,54415,Eu To Parpano
Trio Parada Dura,54416,Fuscão Preto
Trio Parada Dura,54417,Homem De Pedra
Trio Parada Dura,54418,Luz Da Minha Vida
Trio Parada Dura,54419,O Carro E A Faculdade
Trio Parada Dura,54420,O Doutor E A Empregada
Trio Parada Dura,54422,Onde Estão Meus Passos
Trio Parada Dura,54424,Prazer Por Prazer
Trio Parada Dura,54425,Se Você Ama Perdoa
Trio Parada Dura,54426,Sincero Amor
Trio Parada Dura,54428,Trovão Azul
Trio Parada Dura,54429,Um Homem E Duas Mulheres
Trio Parada Dura,54430,Vivendo Longe Do Meu Bem
Trio Parada Dura,59068,Arapuca
Trio Parada Dura,59074,Couro De Boi
Trio Parada Dura,59076,Laço Aberto
Trio Parada Dura,59078,Onde Estão Os Meus Passos
Trio Parada Dura,59079,Passa Lá
Trio Parada Dura,59080,Quebra Topete
Trio Parada Dura,67772,Alguém Viu Ela Por Ai
Trio Parada Dura,67773,Camisola Preta
Trio Parada Dura,72529,A Estátua
Trio Parada Dura,73099,Vida Do Avesso
Trio Parada Dura,9891,Telefone Mudo
Trio Parada Dura,15725,As Andorinhas
Trio Parada Dura,16216,Blusa Vermelha
Trio Parada Dura,16217,Castelo De Amor
Trio Parada Dura,16410,Último Adeus
Trio Parada Dura,16441,Barco De Papel
Trio Parada Dura,16931,BOBEOU A GENTE PIMBA
Trio Parada Dura,17017,HOMEM DE PEDRA
Trio Parada Dura - Marília Mendonça,16456,Aceita Que Dói Menos
Trio Parada Dura - Ze Neto e Cristiano,16840,VIVENDO AQUI NO MATO
Trio Parada Dura E Marilia Mendonça,59082,Aceita Que Dói Menos
Trio Parada Dura E Marília Mendonça,54431,Aceita Que Dói Menos
Tristão Da Silva,59083,Nem Às Paredes Confesso
Tulipa Ruiz - Marcelo Jeneci,16264,"Dia A Dia, Lado A Lado"
Tunai,1351,Adeus À Dor
Tunai,4082,Frisson
Turma Da Bregadeira,54433,Colinho De Painho
Turma Do Balão Magico,54434,O Pato Pateta
Turma Do Balão Mágico,59085,A Galinha Magricela
Turma Do Balão Mágico,59086,Amigos Do Peito
Turma Do Balão Mágico,59087,Depende De Nós
Turma Do Balão Mágico,59088,Lindo Balão Azul
Turma Do Balão Mágico,59089,Pato Pateta
Turma Do Balão Mágico,59090,Super Fantástico
Turma Do Balão Mágico,59091,É Tão Lindo
Turma Do Balão Mágico,2883,Bombom (Maria Isabel)
Turma Do Balão Mágico,2928,Se Enamora (E' L' Amore)
Turma Do Balão Magico E Baby Consuel,2912,Juntos (Juntos)
Turma Do Chaves,67774,Boa Noite Vizinhança
Turma Do Pagode,54435,A Gente Tem Tudo A Ver
Turma Do Pagode,54436,Camisa 10
Turma Do Pagode,54437,Cobertor De Orelha
Turma Do Pagode,67775,Sua Mãe Vai Me Amar
Turma Do Pagode,15097,Toma Jeito Coração
Turma Do Pagode,15125,Lancinho
Turma Do Pagode,15152,Selinho
Turma Do Pagode,15464,Horário De Verão
Turma Do Pagode,15698,Horas Iguais
Turma Do Pagode,15705,Melhor Amigo
Turma Do Pagode,15951,Pente E Rala
Turma Do Pagode,16028,Deixa Em Off
Turma Do Pagode,16457,Cobertor De Orelha
Turma Do Pagode,16534,Camisa 10
Turma do Pagode,16804,DE CORPO E ALMA
Turma Do Pagode,73611,Louco Apaixonado
Turma do Pagode,17184,FAZ UM CORACAO AI
Turma Do Pagode - Henrique E Diego,16518,Pesquisa No Google
Turma Do Pagode - Mc Kevinho,16696,O Brasil Tem Que Ver
Turma Do Pagode E Aviões Do Forró,67776,"Puxa, Agarra E Beija"
Turma Do Pagode E Sorriso Maroto,54441,Ta Louco Heim
Twister,4492,Quarenta Graus
Twister,6026,Perdi Você
Twister,6114,Se Um Dia Eu Tiver Você
Twister,6394,Um Beijo Seu
Udora,1161,A Falta (Que Me Faz)
Udora,1176,Pelo Menos Hoje
Ultraje A Rigor,59103,Nada A Declarar
Ultraje A Rigor,59106,Rebelde Sem Causa
Ultraje A Rigor,59107,Sexo
Ultraje A Rigor,1903,Eu Gosto De Mulher
Ultraje A Rigor,1977,Eu Me Amo
Ultraje A Rigor,2708,Independente Futebol Clube
Ultraje A Rigor,3175,Nós Vamos Invadir Sua Praia
Ultraje A Rigor,3464,Ciúme
Ultraje A Rigor,3474,Marylou
Ultraje A Rigor,3844,Inútil
Ultraje A Rigor,6832,Pelado
Ultraje A Rigor,16519,Rebelde Sem Causa
Um Toque A Mais,3399,Vida Bandida
Um44K,67777,4 Da Manhã
Unha Pintada,54442,Dia Lugar E Hora
Unha Pintada,67778,O Nosso Santo Bateu
Unha Pintada,72530,Atrasadinha
Unha Pintada,72531,Lábios Cor De Mel
Unha Pintada,72532,Notificação Preferida
Unha Pintada,72533,"Quem Pegou, Pegou"
Unha Pintada,72534,Zé Da Recaída
Uns E Outros,6450,Carta Aos Missionários
Valdecir Aguiar,1803,Amigos Pra Sempre
Valdecir Aguiar,5514,Canção Do Aflito
Valdecir Aguiar,5551,Me Deste Amor
Valdecir Aguiar,5591,Vai Dar Tudo Certo
Valdecir Aguiar,5594,Vencedor
Valdecir Aguiar,5599,Vitória Do Povo De Deus
Valdecir Aguiar,5601,Volta Por Cima
Valderi E Mizael,72535,Espinho Na Cama
Valderi E Mizael,73100,O Navio
Valesca Mayssa,73313,Espírito Santo
Valesca Mayssa,73314,Árvore Cortada
Valesca Popozuda,54445,Pimenta
Valesca Popozuda,59110,Boy Magia
Valesca Popozuda,15485,Beijinho No Ombro
Valesca Popozuda,15823,Eu Sou A Diva Que Você Quer Copiar
Valesca Popozuda - Cláudia Leitte,15957,Sou Dessas
Vander Lee,1583,Esperando Aviões
Vander Lee,2720,Pensei Que Fosse O Céu
Vander Lee,6868,Onde Deus Possa Me Ouvir
Vander Lee,16004,Iluminado
Vanera Os Monarcas,67779,Beliscando O Coração
Vanessa Da Mata,54448,História De Uma Gata
Vanessa Da Mata,59116,Case-Se Comigo
Vanessa Da Mata,2733,O Tal Casal
Vanessa Da Mata,6472,Onde Ir
Vanessa Da Mata,6704,Nossa Canção
Vanessa Da Mata,6806,Ainda Bem
Vanessa Da Mata,6916,Eu Sou Neguinha
Vanessa Da Mata,7050,"Ai, Ai, Ai"
Vanessa Da Mata,7647,Não Me Deixe Só
Vanessa Da Mata,7912,Boa Sorte (Good Luck)
Vanessa Da Mata,9600,Amado
Vanessa Da Mata,15209,As Palavras
Vanessa Da Mata,15869,Segue O Som
Vanessa Da Mata,16455,Vermelho
Vanessa Da Mata,16539,So Voce E Eu
Vanessa Jackson,2911,Jeito De Amar
Vanessa Jackson,6532,De Volta Pra Mim
Vanessa Rangel,3853,Palpite
Vanessa Rangel,4198,Leve-Me Daqui
Vange Leonel,15183,Noite Preta
Vanguart,15578,Meu Sol
Vânia Abreu,7560,Bem Ou Mal
Vânia Abreu,16051,As Quatro Estações
Vanusa,67781,Paralelas
Vanusa,1414,O Mago De Pornóis
Vanusa,1894,Estado De Fotografia
Vanusa,6421,Mensagem
Vanusa,6935,Manhãs De Setembro
Vanusa,7219,Pra Nunca Mais Chorar
Vanusa,15073,Mudanças
Vava,67782,Tua Cara
Vavá,1378,Dona Carola
Vavá,6158,Tua Cara
Vavá,6214,Desencontros
Vavá,6298,Me Liga
Vavá,6409,Convite De Casamento
Vaya Con Dios,54455,Whats A Woman
Vera Lúcia,7845,O Jardineiro Jesus
Veronica Sabino,54456,Demais
Verônica Sabino,1413,Lua Branca
Verônica Sabino,1724,Eu Preciso De Você
Verônica Sabino,1834,"Às Vezes, Nunca"
Verônica Sabino,1869,Melhor Pra Mim
Verônica Sabino,1940,Todo Sentimento
Verônica Sabino,4472,Demais
Verônica Sabino,9518,Pra Sempre
Versão João Gomes,74546,Penhasco
Vicente Celestino,59123,O Ébrio (Com Voz Do Cantor)
Vicente Celestino,72536,O Ébrio Completo Com Intro
Vicente Celestino,72537,O Ébrio Sem Intro
Vicente Nery,67783,É Nóis
Vicka,16975,PAUSA
Victor E Léo,54457,60 Dias Apaixonado
Victor E Léo,54465,Conheço Pelo Cheiro
Victor E Léo,54469,Fuscão Preto
Victor E Léo,54473,"Luz, Paixão E Rodeio"
Victor E Léo,54474,Mari Mariana
Victor E Léo,54477,Nova York
Victor E Léo,54481,Primeiros Erros
Victor E Léo,54482,Quando Você Some
Victor E Léo,54483,Quem De Nós Dois
Victor E Léo,54484,Recuerdos De Amor
Victor E Léo,54485,Retratos Rasgados
Victor E Léo,54487,Sabor Dos Ventos
Victor E Léo,54489,Sinto Falta De Você
Victor E Léo,54490,Tanta Solidão
Victor E Léo,54493,Tudo Com Você
Victor E Léo,59140,Lágrimas
Victor E Léo,59142,Momentos
Victor E Léo,59152,Sem Limites Pra Sonhar
Victor E Léo,59153,Sem Trânsito E Sem Avião
Victor E Léo,59154,Senhorita
Victor E Léo,59160,Vai Me Perdoando
Victor E Léo,59162,Você Sabia
Victor E Léo,67785,10 Minutos Longe De Você
Victor E Léo,67786,Buteco De Esquina
Victor E Léo,67787,Estrada Vermelha
Victor E Léo,67789,O Granfino E O Caipira
Victor E Léo,67790,Simples Assim
Victor E Léo,67791,Tempo De Amor
Victor E Léo,72538,Arapuca
Víctor E Léo,1085,Nada Normal
Víctor E Léo,1129,Deus E Eu No Sertão
Víctor E Léo,1152,Sonhos E Ilusôes Em Mim
Víctor E Léo,1342,Timidez
Víctor E Léo,1361,Estrela Cadente
Víctor E Léo,1374,Ao Vivo E Em Cores
Víctor E Léo,1612,Não Mais
Víctor E Léo,1649,Boa Sorte Pra Você
Víctor E Léo,1714,Rios De Amor
Víctor E Léo,1827,Flor Do Campo
Víctor E Léo,1891,Água De Oceano
Víctor E Léo,1965,Amor De Alma
Víctor E Léo,7900,Amigo Apaixonado
Víctor E Léo,9456,Fada
Víctor E Léo,9479,Meu Eu Em Você
Víctor E Léo,9561,Vida Boa
Víctor E Léo,9623,Borboletas
Víctor E Léo,9683,Fotos
Víctor E Léo,9689,Jogo Da Vida
Víctor E Léo,9691,Lembranças De Amor
Víctor E Léo,9877,Sem Você
Víctor E Léo,9881,Sinto Falta De Você
Víctor E Léo,9893,Tem Que Ser Você
Víctor E Léo,15116,Não Me Perdoei
Víctor E Léo,15304,Na Linha Do Tempo
Víctor E Léo,15781,O Tempo Não Apaga
Víctor E Léo,16242,Caminhos Diferentes
Victor E Léo - Henrique E Juliano,15981,10 Minutos Longe De Você
Victor E Léo - Victor Freitas E Felipe,16118,Vai Me Perdoando
Victor E Léo - Wesley Safadão,16030,Escuridão Iluminada
Victor E Léo - Zezé Di Camargo E Luciano,15239,Quando Você Some
Victor E Leo Chitãozinho E Xororó,67784,Solidão A Dois
Victor E Léo E Chitozinho E Xororó,54494,Beijo De Luz
Victor E Léo E Henrique E Juliano,54495,10 Minutos Longe De Você
Victor E Léo E Paula Fernandes,59164,Depois
Victor E Léo E Thiaguinho,54496,Maluco
Victor Kreutz,67792,A Cor Do Brasil
Villa Baggage,59165,Chorando Na Calçada
Villa Baggage E Maiara E Maraisa,54497,Localização
Vineyard,7873,"Senhor, Te Quero"
Vineyard,7886,"Vem, Esta É A Hora"
Vineyard,73315,Eterno Deus
Vineyard,74504,Me Derramar
Vineyard,74505,Vem Esta É A Hora
Vineyard,74617,Vem Esta É A Hora
Vingadora,59167,A Minha Mãe Deixa
Vingadora,59168,Metralhadora
Vinícius Cantuária,3492,Só Você
Vinícius Cantuária,7925,Cheio De Amor
Vinícius De Moraes,59170,A Primavera
Vinícius De Moraes,59171,A Tonga Da Mironga Do Kabuletê
Vinícius De Moraes,59172,"Bom Dia, Tristeza"
Vinícius De Moraes,59173,Ela É Carioca
Vinícius De Moraes,59174,Eu Não Existo Sem Você
Vinícius De Moraes,59175,Minha Namorada
Vinícius De Moraes,59176,Por Causa De Você
Vinícius De Moraes,59177,Regra Três
Vinícius De Moraes,59178,Samba Em Prelúdio
Vinícius De Moraes,59179,"Sei Lá, A Vida Tem Sempre Razão"
Vinícius De Moraes,59180,Tarde Em Itapuã
Vinícius De Moraes,1627,Samba Da Benção
Vinícius E Toquinho,15789,Samba Da Volta
Vinny,1565,Eu Não Acredito Em Você
Vinny,4039,"Heloísa, Mexe A Cadeira"
Vinny,4098,Shake Boom
Vinny,4412,Te Encontrar De Novo
Vinny,4495,Seja Como For
Vinny,6266,Onde Você Vai
Virgulóides,3605,Bagulho No Bumba
Vitao - Anitta,16755,Complicado
Vitinho Imperador,74246,Volta Rapariga
Vitor E Luan Part. Henrique E Juliano,74618,Localiza Aí Bb
Vitor Fernandes,73515,Vou Te Amar
Vitor Fernandes,73612,
Vitor Fernandes,73613,Aliança
Vitor Fernandes,73614,Vou Falar Que Não Quero
Vitor Fernandes,74346,Nem Você Nem Eu
Vitor Fernandes,74443,Me Chama
Vitor Fernandes,74444,Sofrer Por Morena
Vitor Fernandes,74445,Termina Comigo
Vitor Fernandes,17221,ACASO
Vitor Fernandes,17250,VOU FALAR QUE NAO QUERO
Vitor Fernandes,74619,Não Dei Tchau
Vitor Fernandes,17428,PESSOA ERRADA
Vítor Fernandes,73516,Acaso
Vitor Fernandes - João Gomes,17398,SERA QUE DA CERTO
Vitor Fernandes Feat. Tarcísio Do Acord,o7n3316,Roxinho
"Vitor Fernandes, Feat. Maiara E Maraisa",74347,Resquícios
Vitor Hugo,73750,Quem Bebe Vive Menos
Vitor Kley,16344,O Sol
Vitor Kley,16436,Morena
Vitor Kley,16501,Adrenalizou
Vitor Kley,16796,O Amor E O Segredo
Vitor Kley,16961,AINDA BEM QUE CHEGOU
Vitor Kley,17084,ANJO OU MULHER
Vitor Kley,17242,MENINA LINDA
Vitor Kley,17325,O AMOR MACHUCA DEMAIS
Vitor Kley - Vitao,16823,JACARANDA
Vitor Kley Samuel Rosa,16591,A Tal Cancao Pra Lua
Vitória Souza,74506,Livramento
Vixe Mainha,7565,Café Com Pão
Vmz,74348,Plutão
Vovó Mafalda,15356,Tumbalacatumba
Voz Da Verdade,54498,A Alegria Do Senhor
Voz Da Verdade,54499,A Chave Da Vitória
Voz Da Verdade,54500,A Chuva E O Orvalho
Voz Da Verdade,54501,A Contradição Da Cruz
Voz Da Verdade,54502,A Espera
Voz Da Verdade,54503,A Fe Veio De Nazare
Voz Da Verdade,54504,A Oferta
Voz Da Verdade,54505,A Solução
Voz Da Verdade,54506,A Viagem
Voz Da Verdade,54507,A Última Decolagem
Voz Da Verdade,54508,Acima Das Circunstâncias
Voz Da Verdade,54509,Aleluia
Voz Da Verdade,54510,Além Do Limite Do Homem
Voz Da Verdade,54511,Coração Valente
Voz Da Verdade,54512,Cristo Vive Em Mim
Voz Da Verdade,54513,Majestade
Voz Da Verdade,54514,O Escudo
Voz Da Verdade,54515,O Espelho
Voz Da Verdade,54516,Pra Quê
Voz Da Verdade,54517,Querer É Poder
Voz Da Verdade,54518,Renova Me
Voz Da Verdade,54519,África
Voz Da Verdade,54520,Águas Não Discutem Com Barreiras
Voz Da Verdade,54521,Águas
Voz Da Verdade,54522,Águia
Voz Da Verdade,67795,Os Anjos
Voz Da Verdade,67796,Sou Um Milagre
Waguinho,6013,É Melhor Cê Voltar Pra Mim
Waguinho,6260,Kid Brilhantina
Waldick Soriano,73101,A Vóz Do Povo É A Vóz De Deus
Waldick Soriano,73102,Eu Também Sou Gente
Waldick Soriano,1135,Perfume De Gardênia
Waldick Soriano,1141,A Carta
Waldick Soriano,1238,Torturas De Amor
Waldick Soriano,6131,Eu Não Sou Cachorro Não
Waldick Soriano,6830,Paixão De Um Homem
Waldick Soriano,9679,Eu Vou Ter Sempre Voce
Waldirene,1811,A Garota Do Roberto
Waldirene,73615,Ama Me Uma Vez Mais
Waldirene,73616,Meu Benzinho
Walmir Wanderley,72539,Tô Com Moral No Céu (Arrocha)
Walter Basso,73617,Castelo De Sonhos
Walter Franco,16199,Vela Aberta
Walter Franco,17097,SERRA DO LUAR
Wanda Sá,74349,Ah Se Eu Pudesse
Wanderely Andrade,16401,Conquista
Wanderléa,1178,Te Amo
Wanderléa,1571,Se Tudo Pode Acontecer
Wanderléa,1994,É Tempo Do Amor
Wanderléa,3206,Pare O Casamento
Wanderléa,3224,Prova De Fogo
Wanderléa,4497,Ternura
Wanderléa,6414,Eu Já Nem Sei
Wanderléa,6733,Foi Assim
Wanderléa,7422,Quando Vi Você Dormindo
Wanderléa,9476,Me Ame Ou Me Deixe
Wanderléa,15760,Você Vai Ser O Meu Escândalo
Wanderléa-Renato E Seus Blue Caps,4437,Exército Do Surf
Wanderléia,59187,Foi Assim 1
Wanderley Andrade,16529,Traficante Do Amor
Wanderley Andrade,74350,Vida De Cantor - 95418
Wanderley Cardoso,3888,O Bom Rapaz
Wanderley Cardoso,7107,Doce De Coco
Wanderley Cardoso,7639,Minha Namorada
Wanderley Cardoso,9339,Sempre Lhe Direi (Lady Lay)
Wanderley Cardoso,15229,Fale Baixinho (Speak Softly Love)
Wanderley Cardoso,73618,Caminhada
Wanderley Cardoso,73619,"Goodbye My Love, Goodbye"
Wanderley Cardoso,73620,Meu Amor Brigou Comigo
Wanderley Cardoso,73621,Picnic
Wanderley Cardoso,74351,Se Ela Voltar
Wando,1336,Gazela
Wando,1576,Tá Faltando Um Abraço
Wando,1657,Gosto De Maçã
Wando,2794,Eu Já Tirei A Tua Roupa
Wando,2822,Água Na Boca
Wando,2887,Eu Acho Que Estou Perdendo Você
Wando,2909,Deus Te Proteja De Mim
Wando,3105,Fogo E Paixão
Wando,3160,Moça
Wando,3161,Mordida Na Maçã
Wando,3490,Safada
Wando,3878,Gostosa
Wando,4222,A Próxima Vítima
Wando,4225,Aquele Amor Que Faz Gostoso Me Deixou
Wando,4436,É Amor
Wando,7086,Chora Coração
Wando,7090,Coisa Cristalina
Wando,7387,Minha Religião
Wando,9310,Obsceno
Wando,15189,Ritual
Wanessa,1908,Não Me Leve A Mal (Let Me Live)
Wanessa Camargo,54534,O Amor Não Deixa
Wanessa Camargo,59205,Eu Não Resisto A Nós Dois
Wanessa Camargo,59210,Shine It On
Wanessa Camargo,1083,Me Pega De Jeito
Wanessa Camargo,6070,O Amor Não Deixa
Wanessa Camargo,6083,Apaixonada Por Você
Wanessa Camargo,6178,Eu Posso Te Sentir
Wanessa Camargo,6254,Eu Quero Ser O Seu Amor
Wanessa Camargo,6292,Eu Estarei Aqui (You Can Let Me Down)
Wanessa Camargo,6357,Tanta Saudade
Wanessa Camargo,6417,Gostar De Mim
Wanessa Camargo,6518,Um Dia... Meu Primeiro Amor
Wanessa Camargo,6551,Sem Querer
Wanessa Camargo,6701,Me Engana Que Eu Gosto
Wanessa Camargo,6825,Metade De Mim
Wanessa Camargo,6890,Amor Amor
Wanessa Camargo,7190,Não Resisto A Nós Dois
Wanessa Camargo,7627,Louca
Wanessa Camargo,7934,Culpada
Wanessa Camargo,9292,Não Tô Pronta Pra Perdoar
Wanessa Camargo,9696,Me Abrace
Wanessa Camargo,16026,Coração Embriagado
Wanessa Camargo,16351,Mulher Gato
Wanessa Camargo E Pedro E Thiago,59201,O Amor Será Nossa Viagem
Wem - Roberta Campos,16498,Se Eu Te Encontrar
Wesley Safadao,59213,Ela Domina O Rata Ta Tum Tum
Wesley Safadao,67801,Vou Dar Virote
Wesley Safadao,16536,O Cara Errado
Wesley Safadao,16583,Igual Ela So Uma
Wesley Safadao,16689,Sou Ciumento Mesmo
Wesley Safadao,16843,JOGO DOS 7 ERROS
Wesley Safadao,16884,EU SENDO EU
Wesley Safadao,16922,DOIS LADOS
Wesley Safadao,16978,TIM TIM
Wesley Safadao,17272,BRINCANDO COM FOGO
Wesley Safadão,54535,50 Reais
Wesley Safadão,54537,A Mala É Falsa
Wesley Safadão,54538,Agora É Pra Valer
Wesley Safadão,54539,Amiga Parceira
Wesley Safadão,54541,Baile De Favela
Wesley Safadão,54542,Bota O Litro Pra Sofrer
Wesley Safadão,54543,Bumbum No Ar
Wesley Safadão,54544,Camarote
Wesley Safadão,54545,Capa Louca
Wesley Safadão,54546,Cara Bacana
Wesley Safadão,54547,Cara Lisa
Wesley Safadão,54548,Casado Namorando E Solteiro
Wesley Safadão,54549,Chuva De Arroz
Wesley Safadão,54550,Colinho De Papai
Wesley Safadão,54552,Cuida Bem Dela
Wesley Safadão,54553,Decreto Liberado
Wesley Safadão,54554,Deu Onda
Wesley Safadão,54555,Devagarinho
Wesley Safadão,54556,E Aí Vai Terminar
Wesley Safadão,54557,Ela Domina O Ratata Tu Tum
Wesley Safadão,54558,Eu Era Feio
Wesley Safadão,54559,Eu Não Nasci Pra Ser Fit
Wesley Safadão,54560,Eu Sei De Cor
Wesley Safadão,54561,Eu Você O Mar E Ela
Wesley Safadão,54562,Fala Aqui Com A Minha Mão
Wesley Safadão,54563,Gut Gut
Wesley Safadão,54564,Isso Ce Num Conta
Wesley Safadão,54565,Laranjinha
Wesley Safadão,54566,Livre Na Balada
Wesley Safadão,54567,Made In Roça
Wesley Safadão,54568,Me Libera Nega
Wesley Safadão,54569,Menino Bobo
Wesley Safadão,54570,Mente Covarde
Wesley Safadão,54571,Muito Gelo E Pouco Whisky
Wesley Safadão,54572,Na Ponta Ela Fica
Wesley Safadão,54573,Ninguem É De Ferro
Wesley Safadão,54574,Novinha Vai No Chão
Wesley Safadão,54575,Não Conto
Wesley Safadão,54576,O Grave Bater
Wesley Safadão,54577,Permanecer
Wesley Safadão,54578,Ponto De Partida
Wesley Safadão,54579,Rabiola
Wesley Safadão,54580,Ressaca De Saudade
Wesley Safadão,54581,Roubou Meu Coração
Wesley Safadão,54582,Santinha
Wesley Safadão,54583,Sextou
Wesley Safadão,54584,Sonhei Que Tava Me Casando
Wesley Safadão,54585,Sou Ciumento Mesmo
Wesley Safadão,54586,Subidinha
Wesley Safadão,54587,Ta Cronometrado
Wesley Safadão,54588,Taquitá
Wesley Safadão,54589,Tim Tim
Wesley Safadão,54590,To Mentindo
Wesley Safadão,54591,To Solteiro De Novo
Wesley Safadão,54592,Treme Bunda
Wesley Safadão,54593,Troca O Disco
Wesley Safadão,54594,Vai Embrazando
Wesley Safadão,54595,Vem Pro Meu Lounge
Wesley Safadão,54596,Vidinha De Balada
Wesley Safadão,54597,Vou Dar Virote
Wesley Safadão,59221,Cerveja E Vinho
Wesley Safadão,59225,"Coração Teimoso (Quem Chorava, Hoje Ri)"
Wesley Safadão,59233,Me Ame Ou Me Deixe
Wesley Safadão,59242,Se Esconder Ela Não Acha
Wesley Safadão,59243,Segunda Opção
Wesley Safadão,59246,Tentativas Em Vão
Wesley Safadão,67802,"Amar, Amei"
Wesley Safadão,67803,Anti Amor
Wesley Safadão,67804,Bumbum Bate
Wesley Safadão,67805,Cornetinha
Wesley Safadão,67806,Deixa A Gente Quieto
Wesley Safadão,67807,Disputa Das Potrancas
Wesley Safadão,67808,Dna Do Interior
Wesley Safadão,67809,Doutorzinho
Wesley Safadão,67810,Envolvimento
Wesley Safadão,67811,Eu Não Tô Dizendo Tchau
Wesley Safadão,67812,Fala Pro Papai
Wesley Safadão,67813,Faz O Sinalzinho Da Amizade
Wesley Safadão,67814,Fui Partiu
Wesley Safadão,67815,Manda Boi
Wesley Safadão,67816,Meu Coração Deu Pt
Wesley Safadão,67817,Ninguém Segura Eu
Wesley Safadão,67818,No Passinho
Wesley Safadão,67819,Não Troco Por Nada
Wesley Safadão,67820,O Bebê
Wesley Safadão,67821,O Nosso Santo Bateu
Wesley Safadão,67822,O Que É Amor Pra Você
Wesley Safadão,67823,Popa Da Bunda
Wesley Safadão,67824,Quem Bate Também Chora
Wesley Safadão,67825,Química
Wesley Safadão,67826,Senta E Relaxa
Wesley Safadão,67827,"Solteiro Sim, Sozinho Nunca"
Wesley Safadão,67828,Som Do Solinho
Wesley Safadão,67829,Sorte Que Cê Beija Bem
Wesley Safadão,67830,Sortudo
Wesley Safadão,67831,Sw4 Preta
Wesley Safadão,67832,Só Pra Castigar
Wesley Safadão,67833,Vaqueiro Ruim
Wesley Safadão,67834,Vidente
Wesley Safadão,67835,Várias Novinhas Descendo
Wesley Safadão,72540,Se Mordendo De Raiva
Wesley Safadão,72541,A Distância Ta Maltratando
Wesley Safadão,72542,Agora Vai Sentar
Wesley Safadão,72543,Ao Vivo E A Cores
Wesley Safadão,72544,Atrasadinha
Wesley Safadão,72545,Baile Do W
Wesley Safadão,72546,Balada Prime
